problem,answer,problem_image_1,problem_image_2,answer_image_1,answer_image_2
"4. Depreciation of Fixed Assets
Cobra Trucking Ltd prepares its final accounts to 31 December each year. The
company’s policy is to depreciate its trucks on a straight line basis over 5 years.
Scrap value is estimated at 10% of the original cost of a truck.
Depreciation is charged from the date of purchase to the date of disposal.
On 01/01/2022 Cobra Trucking Ltd owned the following trucks:
Truck No. 1 purchased on 01/05/2018 for €55,000.
Truck No. 2 purchased on 01/04/2019 for €68,000.
Truck No. 3 purchased on 01/06/2021 for €72,000.
On 01/09/2022, truck no.1 was traded in for €20,000 against another truck costing
€82,000. Truck no.1 had a refrigeration unit fitted on 01/09/2019. The cost of the
refrigeration unit was €22,000 and the cost of installing it was a further €2,000.
Note: Refrigeration units are depreciated at 20% of cost for the first two years and
thereafter at a rate of 10% of cost each year until fully written off.
On 01/04/2023, truck no. 3 was crashed and traded in against a new truck costing
€88,000. The company received compensation from the insurance company to the
value of €26,000 and the cheque paid for the new vehicle was €65,000.
You are required to show, with workings, for each of the two years 2022 and 2023:
The Truck Account.",,,,4a.png,
"4. Depreciation of Fixed Assets
Cobra Trucking Ltd prepares its final accounts to 31 December each year. The
company’s policy is to depreciate its trucks on a straight line basis over 5 years.
Scrap value is estimated at 10% of the original cost of a truck.
Depreciation is charged from the date of purchase to the date of disposal.
On 01/01/2022 Cobra Trucking Ltd owned the following trucks:
Truck No. 1 purchased on 01/05/2018 for €55,000.
Truck No. 2 purchased on 01/04/2019 for €68,000.
Truck No. 3 purchased on 01/06/2021 for €72,000.
On 01/09/2022, truck no.1 was traded in for €20,000 against another truck costing
€82,000. Truck no.1 had a refrigeration unit fitted on 01/09/2019. The cost of the
refrigeration unit was €22,000 and the cost of installing it was a further €2,000.
Note: Refrigeration units are depreciated at 20% of cost for the first two years and
thereafter at a rate of 10% of cost each year until fully written off.
On 01/04/2023, truck no. 3 was crashed and traded in against a new truck costing
€88,000. The company received compensation from the insurance company to the
value of €26,000 and the cheque paid for the new vehicle was €65,000.
You are required to show, with workings, for each of the two years 2022 and 2023:
The Provision for Depreciation Account.",,,,4b.png,
"4. Depreciation of Fixed Assets
Cobra Trucking Ltd prepares its final accounts to 31 December each year. The
company’s policy is to depreciate its trucks on a straight line basis over 5 years.
Scrap value is estimated at 10% of the original cost of a truck.
Depreciation is charged from the date of purchase to the date of disposal.
On 01/01/2022 Cobra Trucking Ltd owned the following trucks:
Truck No. 1 purchased on 01/05/2018 for €55,000.
Truck No. 2 purchased on 01/04/2019 for €68,000.
Truck No. 3 purchased on 01/06/2021 for €72,000.
On 01/09/2022, truck no.1 was traded in for €20,000 against another truck costing
€82,000. Truck no.1 had a refrigeration unit fitted on 01/09/2019. The cost of the
refrigeration unit was €22,000 and the cost of installing it was a further €2,000.
Note: Refrigeration units are depreciated at 20% of cost for the first two years and
thereafter at a rate of 10% of cost each year until fully written off.
On 01/04/2023, truck no. 3 was crashed and traded in against a new truck costing
€88,000. The company received compensation from the insurance company to the
value of €26,000 and the cheque paid for the new vehicle was €65,000.
You are required to show, with workings, for each of the two years 2022 and 2023:
The Truck Disposal Account",,,,4c_1.png,4c_2.png
"4. Depreciation of Fixed Assets
Cobra Trucking Ltd prepares its final accounts to 31 December each year. The
company’s policy is to depreciate its trucks on a straight line basis over 5 years.
Scrap value is estimated at 10% of the original cost of a truck.
Depreciation is charged from the date of purchase to the date of disposal.
On 01/01/2022 Cobra Trucking Ltd owned the following trucks:
Truck No. 1 purchased on 01/05/2018 for €55,000.
Truck No. 2 purchased on 01/04/2019 for €68,000.
Truck No. 3 purchased on 01/06/2021 for €72,000.
On 01/09/2022, truck no.1 was traded in for €20,000 against another truck costing
€82,000. Truck no.1 had a refrigeration unit fitted on 01/09/2019. The cost of the
refrigeration unit was €22,000 and the cost of installing it was a further €2,000.
Note: Refrigeration units are depreciated at 20% of cost for the first two years and
thereafter at a rate of 10% of cost each year until fully written off.
On 01/04/2023, truck no. 3 was crashed and traded in against a new truck costing
€88,000. The company received compensation from the insurance company to the
value of €26,000 and the cheque paid for the new vehicle was €65,000.
You are required to show, with workings, for each of the two years 2022 and 2023:
(i) Why does a company charge depreciation in calculating profit?
(ii) Explain the term ‘useful economic life’ in relation to fixed assets","(i)
Depreciation is charged so as to write off the cost/value of fixed assets over their estimated
useful economic life. Depreciation is an expense in the Profit and Loss Account. Failure to
include depreciation in the final accounts causes the profit to be overstated and the net
worth to be overstated. The financial statements would not show a true and fair view of the
business.
(ii)
Useful economic life is the expected period of time during which a fixed asset remains
beneficial/useful to the business. It is essentially how long the fixed asset is expected to
contribute to generating income before it becomes obsolete or is no longer cost-effective to
use. When an asset depreciates to the point that it is no longer useful to the business, then
it is said to be past its economic life. For example, a business purchases a Motor Vehicle
which can be used for 5 years but has no scrap value at the end of the 5 years. The company
will depreciate it by 20% a year over the 5 year period. ",,,,
"Interpretation of Accounts
The following figures have been taken from the final accounts of Kelly plc, a company in the
renewable energy sector, for the year ended 31/12/2023. The company has an authorised
capital of €800,000 made up of 600,000 ordinary shares of €1 each and 200,000 4% preference
shares of €1 each. The firm has already issued 400,000 ordinary shares and 40,000 4% preference
shares. 
You are required to calculate the following for 2023:
(where appropriate calculations should be made to two decimal places).
(i) The closing stock if the rate of stock turnover is 10 based on average stock
(ii) Return on capital employed
(iii) Price earnings ratio
(iv) Gearing
(v) Dividend yield","(i) 605,000 = 60,500 x 2 = 121,000
 10
 121,000 - 65,000 = 56,000 (10)
(ii) Return on Capital Employed = Operating Profit x 100
 Capital Employed
 110,000 + 12,000 x 100 = 17.3% (10)
 705,000
(iii) P/E ratio = Market Price
 EPS
 125c = 4.61 years (10)
 27.1c

 EPS = 110,000 - 1,600 = 27.1c
 400,000
(iv) Gearing = Fixed Interest Debt x 100
 Capital Employed
 190,000 x 100 = 26.95% (10)
 705,000
 As an alternative Debt to Equity is fully acceptable here and the student should
arrive at an answer of 36.89% for full marks.
(v) Dividend Yield
 DPS x 100
 MP

 4.6c x 100 = 3.68% (10)
 125c
 DPS = 20,000 - 1,600 = 4.6cent
 400,000 ",5_1.png,5_2.png,,
"Interpretation of Accounts
The following figures have been taken from the final accounts of Kelly plc, a company in the
renewable energy sector, for the year ended 31/12/2023. The company has an authorised
capital of €800,000 made up of 600,000 ordinary shares of €1 each and 200,000 4% preference
shares of €1 each. The firm has already issued 400,000 ordinary shares and 40,000 4% preference
shares. 
Advise the bank manager if a loan of €200,000, on which a rate of 9% would be charged,
should be granted to Kelly plc.
The loan is to finance the upgrade of manufacturing equipment.
Use relevant ratios, percentages and other information to support your answer.","The Bank manager would analyse the performance, state of affairs and prospects of the
company under the following headings:
Purpose[2]
The bank manager would want to know the reason for the loan which is for upgrading the
manufacturing equipmentof the company. This seems like a good reason for granting the
loan as it will improve the efficiency of the business, lower cost per unit and increase longterm profitability.
Performance
Profitability [7]
• Kelly plc is a profitable company.
• The return on capital employed in 2023 is 17.3%.
• Profitability has improved compared to 2022 when the return was 15%.
• This is well above the return from risk-free investments of 0.25% - 3.75% and the
cost of borrowing of 8%, and 9% on the new loan.
• This indicates efficient use of its resources this year.
• The earnings per share has increased from 15 cent in 2022 to 27.1 cent in 2023. This
is a positive trend and would satisfy the bank manager.
Dividend Policy [4]
• In 2023 the dividend cover is 5.89 times. (16.98% of the profits are paid out to the
ordinary shareholders).
• In 2022 the dividend cover was 2.5 times. (40% of the profits are paid out to the
ordinary shareholders).This is an improving trend.
• Bank Manager would be happy that Kelly plc is retaining profits for expansion and
future repayments of loans and interest.
State of Affairs
Liquidity [5]
• Acid test/Quick ratio in 2023 is 1.37:1.
• This means that for every €1 of short-term debt the firm has €1.37 in liquid assets to
cover that debt.
• The Acid Test Ratio in 2022 was 1.20:1. This is an improving trend and the company
is liquid.
• The ratio is above the ideal ratio of 1:1
• There should be no issue meeting interest repayments.
40
20
Gearing [9]
• Gearing ratio in 2023 is 26.95%(Debt to Capital Employed)/36.89%(Debt to Equity)
• The company is lowly geared as this is below 50%/100%(Debt to Equity).
• This means it is financed more by equity than debt and is not reliant on outside
investors.
• Gearing in 2022 was 15%, the trend is dis-improving. Goodwin plc is becoming more
reliant on debt but the company is still considerably lowly geared.
• If the new loan was granted gearing would increase to 43.1%(Debt to Capital
Employed) or 75.73%(Debt to Equity). The company would still be lowly geared so
there is no cause for concern.
• Interest cover in 2023 is 10.17 times.
• This indicates that the company has sufficient profits to pay interest payments.
• The interest cover in 2022 was 5 times, so this is an improving trend.
• With the new loan the interest cover would dis-improve to 4.06 times which is still a
very healthy cover and would indicate that the interest payments on the new loan
would be more than covered from profits.
Security [7]
• Debentures are €150,000 are secured against the fixed assets and and due for
repayment in 2027.
• Tangible Fixed assets are valued at €480,000/€530,000/€630,000.
• There is sufficient security to cover the existing debentures, however the bank
manager would like to question the depreciation policy of the business to ascertain
the real value of the fixed assets.
• The existing Tangible Fixed Assets if valued correctly could also be used as security
for the new loan (480,000 – 150,000 = 330,000) with €330,000(adequate security)
available, this more than covers the new loan of €200,000.
• Kelly plc also has investments which cost €100,000 and are now worth €120,000.
This would indicate good investment decisions by management.
Prospects
Sector [5]
The company operates in the renewable energy sector. Short term prospects are good as
the renewable energy industry is a growing industry as more people become
environmentally aware – households can receive grants for the installation of solar panels
and no VAT is charged on the installation of these panels. Long term prospects are also
encouraging as people try to move away from reliance on fossil fuels and from higher
energy bills due to volatile economic conditions.
Conclusion: [1]
• The bank manager should grant the loan as the company is profitable, liquid and has
low gearing",5_1.png,5_2.png,,
"Interpretation of Accounts
The following figures have been taken from the final accounts of Kelly plc, a company in the
renewable energy sector, for the year ended 31/12/2023. The company has an authorised
capital of €800,000 made up of 600,000 ordinary shares of €1 each and 200,000 4% preference
shares of €1 each. The firm has already issued 400,000 ordinary shares and 40,000 4% preference
shares. 
Your friend has decided to invest €20,000 in shares in Kelly plc and has asked for your advice.
They have the option of purchasing either
- ordinary shares at market value (€1.25) or
- 4% preference shares at their nominal value of €1 each.
(i) Distinguish between ordinary shares and preference shares.
(ii) Based on your analysis of the accounts of Kelly plc what advice would you give?"," (i)
The rate of Dividend is fixed for Preference shares. There is no fixed rate of dividend for
ordinary shares.
Preference shareholders do not have any voting rights for taking crucial decisions
related to the company. Ordinary shareholders have voting rights.
Preference shareholders have priority when it comes to being paid a dividend.
Ordinary Shareholders are paid a dividend if the company has enough profits to cover
the payment.
 (ii)

Purchasing €20,000 worth of Ordinary Shares in Kelly Plc would give an investor 16,000
ordinary shares in the company. On present DPS the investor would receive €736/3.68%
of a dividend. Last year they would have received €960. This could increase or decrease
in any given year. The value of the share could also increase or decrease.
Purchasing €20,000 worth of Preference shares would give a guaranteed dividend of
€800/4%. However the investor has no say in how the company is run.
I would recommend for my friend to buy the preference shares if they would like a
guaranteed return on their money but if they are prepared to take a risk, buying
ordinary shares could give them a better return on their investment. ",5_1.png,5_2.png,,
"Cash Flow Statement
The following are the balance sheets of Simpson plc as at 31/12/2023 and 31/12/2022: 
The following information is also available:
(i) The shares were issued at €1.30 per share on 01/01/2023.
(ii) Fixed assets which cost €30,000 and on which total depreciation of €21,000 had been
provided, were sold during the year ending 31/12/2023 for €8,500.
(iii) Debentures, €10,000, were issued on 30/06/2023.
(iv) The total dividend paid for the year was 5c per share on shares held on 31/12/2023.
(v) Corporation tax charged on profits for 2023 was €45,000.
(vi) The patent is being written off over a six-year period, which commenced in 2022.
Required:
(i) Prepare an abridged profit and loss account to ascertain the operating profit
for the year ended 31/12/2023.
(ii) Prepare the cash flow statement of Simpson plc for the year ended 31/12/2023
including reconciliation statements. "," (i)
 Abridged Profit & Loss A/C for year ended 31/12/2023
Operating Profit 92,000 [2]
Investment Income 1,050 [3]
 93,050
Debenture Interest (9,200) [3]
Profit before tax 83,850
Taxation (45,000) [3]
Profit after tax 38,850
Less Dividend paid (25,000) [3]
Retained earnings 13,850
P&L Balance 1/1/23 74,550 [3]
P&L Balance 31/12/23 88,400 [3]


 Reconciliation of operating profit to net cash flow from operating activities
Operating Profit 92,000 [2]
Add Depreciation 48,000 [3]
Loss on Sale of Fixed Asset 500 [2]
Patent Written Off 13,000 [2]
Increase in stock (10,300) [2]
Increase in Debtors (2,000) [2]
Increase in BDP 60 [2]
Increase in Creditors 14,000 [2]
Net Cash Inflow from Operating Activities 155,260 [2]


20
19
23
(ii) Cash flow statement of Simpson plc for the year ended 31/12/2023
 € €
Operating Activities [1]
Net Cash Inflow from operating activities 155,260[2]
Return on Investments and Servicing of Finance [1]
Investment Income Received 550[4]
Debenture Interest Paid (7,800)[4] (7250)

Taxation[1]
Tax Paid (43,200) [4]
Capital Expenditure and Financial Investments [1]
Receipts from sale of Fixed Assets 8,500 [2]
Payments to acquire Fixed Assets (150,000) [5] (141,500)
Equity Dividends Paid[1]
Dividends paid (25,000) [2]
Net Cash Outflow before Liquid Resources and Financing[1] (61,690) [1]
Management of Liquid Resources [1]
Purchase of Government securities (8,000) [2]
Financing [1]
Issue of Debentures 10,000 [3]
Receipts from Issue of Ordinary Shares 50,000 [3]
Share Premium 15,000 [3]
` 75,000
Increase in Cash 5,310 [3]
Reconciliation of Net Cash to Movement in Net Debt €
Increase in Cash 5,310 [1]
Cash used to Purchase Government Securities 8,000 [1]
Purchase of Debentures (10,000) [1] (2,000)
Change in Net Debt 3,310
Net Debt 1/1/2023 (110,630) [1]
Net Debt 31/12/2023 (107,320) [1]",6.png,,,
"Cash Flow Statement
The following are the balance sheets of Simpson plc as at 31/12/2023 and 31/12/2022: 
The following information is also available:
(i) The shares were issued at €1.30 per share on 01/01/2023.
(ii) Fixed assets which cost €30,000 and on which total depreciation of €21,000 had been
provided, were sold during the year ending 31/12/2023 for €8,500.
(iii) Debentures, €10,000, were issued on 30/06/2023.
(iv) The total dividend paid for the year was 5c per share on shares held on 31/12/2023.
(v) Corporation tax charged on profits for 2023 was €45,000.
(vi) The patent is being written off over a six-year period, which commenced in 2022.
Required:
(i) Outline how Simpson plc can benefit from the preparation of a cashflow statement.
(ii) Explain why earning profit may not always result in a corresponding increase in cash
balances. Use figures from this question to support your answer."," (i) Profit shows the financial performance of a business but cash flow highlights a firm’s
ability to pay its bills etc.
 A cashflow statement is beneficial for a business for the following reasons:
• It helps a business to manage its cash flow/liquidity better.
• It can help with financial planning/decision-making for the future.
• It shows profit is not always equal to cash.
• It ensures that the business complies with Company Law.
• It can be used as part of a loan application strategy.
• It shows all the cash inflows and outflows for the period.
(ii) Simpsons plc’s Profit and Loss A/C and Cash Flow Statement show an operating
profit of €92,000 was made but the increase in cash for the year was only €5,310.
 Profit but Not Cash:
Credit Sales affects profit but not cash. Debtors increased by €2,000.
Credit purchases affects profit but not cash. Creditors increased by €14,000.
Loss on Sale of Fixed Asset affects profit but not cash. There is a loss on sale of €500.
Depreciation on Fixed Assets affects profit but does not affect cash. Depreciation of
€48,000.
Patents amortised affects profit but does not affect cash. Patents amortised of
€13,000.
Increase in bad debt provision affects profit but has no effect on cash. There is an
increase in the bad debts provision of €60.
 Cash but not Profit:
Receipts from sale of Fixed Assets affects cash but has no immediate effect on profit.
€8,500 was received from the sale of fixed assets.
Payments for the purchases of fixed assets affects cash but has no immediate effect
on profit. New fixed assets were bought for €150,000.
Receipts from Issue of Shares and Premium affects cash but has no immediate effect
on profit. New shares were issued for €65,000.
Receipts from Issue of Debenture affects cash but has no immediate effect on profit.
€10,000 was received from the issue of Debentures.
Purchase of government securities affects cash but has no immediate effect on
profit. €8,000 was spent on government securities. ",6.png,,,
"Correction of Errors and Suspense Account
The trial balance of F. Grey, an electrical wholesaler, failed to agree on 31/12/2023. The
difference was entered in a suspense account and the following balance sheet was prepared: 
On checking the books the following errors and omissions were discovered:
(i) A payment of €900 was received from V. Mullen, a debtor, whose debt had previously
 been written off and who wishes to trade with Grey again. This represents 80% of the
 original debt and the debtor has undertaken to pay the remainder of the debt by
 January 2024. No entry had been made in the books.
(ii) A delivery van which cost €20,000 and had a book value of €12,000 was sold for
 €10,000 cash. This had been entered as €2,000 on the debit of the debtors account and
 €1,200 on the credit of the sales account.
 No other entries had been made in in the books.
(iii) Advertising due €900, and rent prepaid by Grey €1,200 were not recorded in the books.
(iv) F. Grey sold goods on credit to CD Electrical Ltd for €4,000 plus VAT @ 23%. The only
entries recorded in the accounts were that the VAT inclusive figure was entered on the
credit side of the equipment account and the VAT exclusive figure was entered on the
debit side of CD Electrical Ltd account.
(v) F. Grey had returned electrical appliances previously purchased on credit from a supplier
for €8,000 and entered this transaction in the relevant ledger accounts incorrectly as
€2,200. However, a credit note subsequently arrived from the supplier showing a
restocking charge of €200 to cover the cost of the return. The only entry made in respect
of this credit note was a credit entry of €7,800 in the creditors account.
Required: 
Journalise the necessary corrections.",,7.png,,7a.png,
"Correction of Errors and Suspense Account
The trial balance of F. Grey, an electrical wholesaler, failed to agree on 31/12/2023. The
difference was entered in a suspense account and the following balance sheet was prepared: 
On checking the books the following errors and omissions were discovered:
(i) A payment of €900 was received from V. Mullen, a debtor, whose debt had previously
 been written off and who wishes to trade with Grey again. This represents 80% of the
 original debt and the debtor has undertaken to pay the remainder of the debt by
 January 2024. No entry had been made in the books.
(ii) A delivery van which cost €20,000 and had a book value of €12,000 was sold for
 €10,000 cash. This had been entered as €2,000 on the debit of the debtors account and
 €1,200 on the credit of the sales account.
 No other entries had been made in in the books.
(iii) Advertising due €900, and rent prepaid by Grey €1,200 were not recorded in the books.
(iv) F. Grey sold goods on credit to CD Electrical Ltd for €4,000 plus VAT @ 23%. The only
entries recorded in the accounts were that the VAT inclusive figure was entered on the
credit side of the equipment account and the VAT exclusive figure was entered on the
debit side of CD Electrical Ltd account.
(v) F. Grey had returned electrical appliances previously purchased on credit from a supplier
for €8,000 and entered this transaction in the relevant ledger accounts incorrectly as
€2,200. However, a credit note subsequently arrived from the supplier showing a
restocking charge of €200 to cover the cost of the return. The only entry made in respect
of this credit note was a credit entry of €7,800 in the creditors account.
Required: 
(i) Prepare the suspense account
(ii) Explain why there is no closing balance on the suspense account. ","Suspense Account
Suspense Account
 Original difference 7,920 [2] Equipment/Debtors 920 [2]
Sales/Debtors 800 [2] Creditors/Purchases 7,800 [2]
 8,720 8,720


The closing balance on the suspense account is always zero. This is because the
suspense account is a temporary account which holds some errors which prevent the
trial balance from balancing. Once these errors have been corrected through the
suspense account, the account should be clear. [2]",7.png,,,
"Correction of Errors and Suspense Account
The trial balance of F. Grey, an electrical wholesaler, failed to agree on 31/12/2023. The
difference was entered in a suspense account and the following balance sheet was prepared: 
On checking the books the following errors and omissions were discovered:
(i) A payment of €900 was received from V. Mullen, a debtor, whose debt had previously
 been written off and who wishes to trade with Grey again. This represents 80% of the
 original debt and the debtor has undertaken to pay the remainder of the debt by
 January 2024. No entry had been made in the books.
(ii) A delivery van which cost €20,000 and had a book value of €12,000 was sold for
 €10,000 cash. This had been entered as €2,000 on the debit of the debtors account and
 €1,200 on the credit of the sales account.
 No other entries had been made in in the books.
(iii) Advertising due €900, and rent prepaid by Grey €1,200 were not recorded in the books.
(iv) F. Grey sold goods on credit to CD Electrical Ltd for €4,000 plus VAT @ 23%. The only
entries recorded in the accounts were that the VAT inclusive figure was entered on the
credit side of the equipment account and the VAT exclusive figure was entered on the
debit side of CD Electrical Ltd account.
(v) F. Grey had returned electrical appliances previously purchased on credit from a supplier
for €8,000 and entered this transaction in the relevant ledger accounts incorrectly as
€2,200. However, a credit note subsequently arrived from the supplier showing a
restocking charge of €200 to cover the cost of the return. The only entry made in respect
of this credit note was a credit entry of €7,800 in the creditors account.
Required: 
Prepare the statement of corrected net profit ",,7.png,,7c.png,
"Correction of Errors and Suspense Account
The trial balance of F. Grey, an electrical wholesaler, failed to agree on 31/12/2023. The
difference was entered in a suspense account and the following balance sheet was prepared: 
On checking the books the following errors and omissions were discovered:
(i) A payment of €900 was received from V. Mullen, a debtor, whose debt had previously
 been written off and who wishes to trade with Grey again. This represents 80% of the
 original debt and the debtor has undertaken to pay the remainder of the debt by
 January 2024. No entry had been made in the books.
(ii) A delivery van which cost €20,000 and had a book value of €12,000 was sold for
 €10,000 cash. This had been entered as €2,000 on the debit of the debtors account and
 €1,200 on the credit of the sales account.
 No other entries had been made in in the books.
(iii) Advertising due €900, and rent prepaid by Grey €1,200 were not recorded in the books.
(iv) F. Grey sold goods on credit to CD Electrical Ltd for €4,000 plus VAT @ 23%. The only
entries recorded in the accounts were that the VAT inclusive figure was entered on the
credit side of the equipment account and the VAT exclusive figure was entered on the
debit side of CD Electrical Ltd account.
(v) F. Grey had returned electrical appliances previously purchased on credit from a supplier
for €8,000 and entered this transaction in the relevant ledger accounts incorrectly as
€2,200. However, a credit note subsequently arrived from the supplier showing a
restocking charge of €200 to cover the cost of the return. The only entry made in respect
of this credit note was a credit entry of €7,800 in the creditors account.
Required: 
Prepare the corrected balance sheet.",,7.png,,7d.png,
"Correction of Errors and Suspense Account
The trial balance of F. Grey, an electrical wholesaler, failed to agree on 31/12/2023. The
difference was entered in a suspense account and the following balance sheet was prepared: 
On checking the books the following errors and omissions were discovered:
(i) A payment of €900 was received from V. Mullen, a debtor, whose debt had previously
 been written off and who wishes to trade with Grey again. This represents 80% of the
 original debt and the debtor has undertaken to pay the remainder of the debt by
 January 2024. No entry had been made in the books.
(ii) A delivery van which cost €20,000 and had a book value of €12,000 was sold for
 €10,000 cash. This had been entered as €2,000 on the debit of the debtors account and
 €1,200 on the credit of the sales account.
 No other entries had been made in in the books.
(iii) Advertising due €900, and rent prepaid by Grey €1,200 were not recorded in the books.
(iv) F. Grey sold goods on credit to CD Electrical Ltd for €4,000 plus VAT @ 23%. The only
entries recorded in the accounts were that the VAT inclusive figure was entered on the
credit side of the equipment account and the VAT exclusive figure was entered on the
debit side of CD Electrical Ltd account.
(v) F. Grey had returned electrical appliances previously purchased on credit from a supplier
for €8,000 and entered this transaction in the relevant ledger accounts incorrectly as
€2,200. However, a credit note subsequently arrived from the supplier showing a
restocking charge of €200 to cover the cost of the return. The only entry made in respect
of this credit note was a credit entry of €7,800 in the creditors account.
Required: 
Explain with an example what is meant by error of principle.","An error of principle arises when an item is posted to the correct side of the incorrect class of
account. For example an electrical wholesaler purchased a Motor Vehicle to be used for
delivering goods bought online, but includes the van in the Purchases account rather than the
Motor Vehicles account.",7.png,,,
"Flexible Budgets and Stock Valuation
Flexible Budgets
Royston Ltd manufactures a component for the computer industry. The following
flexible budgets have been prepared for 50%, 75% and 95% of the plant’s capacity: 
Profit is budgeted to be 20% of sales. All units produced are sold.
Required:
(i) Separate production overheads into fixed and variable elements.
(ii) Separate other overhead costs into fixed and variable elements.
(iii) Prepare a flexible budget for 85% activity level using marginal costing principles,
and show the contribution.
(iv) Based on your calculations in part (iii) calculate the breakeven point and the
margin of safety at 85% activity level for Royston.
(v) Explain with an example the term ‘controllable cost’. ","Flexible Budgets
(i) Production Overheads
Units €

High 38,000 191,000
Low 20,000 110,000
Diff 18,000 81,000
Variable Cost:
81,000 / 18,000 = €4.50 per unit [6]
Fixed Cost:
@ 38,000 units 191,000 – (38,000 x 4.50) = €20,000[5]
@20,000 units 110,000 – (20,000 x 4.50) = €20,000
(ii) Other Overheads
 Units €

High 38,000 311,400
Low 20,000 171,000
Diff 18,000 140,400
Variable Cost:
140,400 / 18,000 = €7.80 per unit [6]
Fixed Cost:
@ 38,000 units 311,400 – (38,000 x 7.80) = €15,000 [5]
@20,000 units 171,000 – (20,000 x 7.80) = €15,000

48
29
(iii) Flexible Budget at 85% Activity Level
 € €
Sales (34,000 units) 1,496,000 [1] €44 p.u.
Less Variable Costs:
Materials (34,000 x 4.50) 153,000 [1]
Labour (34,000 x 15) 510,000 [1]
Production Overheads (34,000 x 4.50) 153,000 [1]
Other Overheads (34,000 x 7.80) 265,200 [1] (1,081,200) €31.80p.u.
Contribution 414,800 [3] €12.20p.u.
Less Fixed Costs
Production Overheads 20,000 [1]
Other Overheads 15,000 [1]
Administration 80,600 [1] (115,600)
Profit 299,200[2]
Workings:
1,081,200 + 115,600 = 1,196,800= 80%
1,196,800/ 80 x 100 = 1,496,000
(iv) Break Even Point = 115,600 = 9,476 units [5]
 12.20
 Margin of safety = 34,000 - 9,476 = 24,524 units [4]
(v) Controllable costs are costs that can be overseen by the manager of the cost centre.
The manager will make the decision about the amount of the cost or if the cost
should be incurred and can be held responsible for variances in these costs. e.g. all
variable costs are controllable. Commission to sales personnel can be controlled by
the sales manager. [4]
",8a.png,,,
"Stock Valuation
 Touhy Ltd is a retail store that buys and sells one product. The following information
relates to the purchases and sales of the firm for the year 2023: On 01/01/2023 there was an opening stock of 5,000 units @ €8 each
Required:
(i) Calculate the value of closing stock at 31/12/2023 using the FIFO method.
 (Show your workings).
(ii) Prepare a trading account for the year ended 31/12/2023.
(iii) Explain the FIFO method of stock valuation and name one other method of
valuing stock.","Closing stock in units
Opening Stock 5,000 [1]
Purchases 14,000 [1]
Credit Sales (7,200) [1]
Cash Sales (6,500) [1]
Closing Stock 5,300[1]
Value of Closing Stock: €
1,200 @ 10 12,000 [2]
2,600 @ 9.75 25,350 [2]
1,500 @ 9.50 14,250 [2]
5,300 51,600 [2]
(ii) Trading Account for Touhy Ltd for year ended 31/12/2023
 € €
Sales 179,800 [3]
Less Cost of Sales
Opening Stock 40,000 [2]
Purchases 131,000 [3]
Closing Stock (51,600) [2] (119,400)
Gross Profit 60,400[3]
(iii)
FIFO(First in First Out) is a common stock valuation method used in cost accounting.
Under the FIFO method, the earliest purchased or produced goods are sold/used first. By
selling your oldest stock first, its price or value is represented as the most accurate estimate
of each stock item.
Alternative method –
• LIFO
• Average Cost
• Weighted Average
• Standard Cost",8b.png,,8b_1.png,8b_2.png
"Budgeting
O’Neill Ltd is planning to set up a business on 01/07/2024 and has made the following forecast
for the first six months of trading: 
(i) Stocks of finished goods are maintained at 40% of the following month’s sales
requirement.
(ii) Each product unit requires 5 kg of material X, which costs €4 per kg.
(iii) Stocks of raw materials, sufficient for 10% of the following month’s requirements in
kgs are held at the end of each month.
(iv) The cash collection pattern from sales is expected to be:
Cash Customers 30% of sales revenue will be for immediate cash and a cash
discount of 5% will be allowed.
Credit Customers 70% of sales revenue will be from credit customers.
These debtors will pay their bills in the month after sale.
(v) Two month’s credit is received from suppliers.
(vi) Expenses of the business will be settled as follows:
 Expected Costs Wages €24,000 plus 10% of sales revenue per month, payable as
incurred.
Variable overheads €15 per unit, payable as incurred.
Fixed overheads (including depreciation) €15,000 per month,
payable as incurred.
 Capital Costs Equipment will be purchased on 01/07/2024 costing €60,000
which will have a useful life of 4 years.
To help finance this purchase, a loan of €48,000 will be secured
at 6% per annum.
The capital sum is to be repaid over four years in equal monthly
instalments commencing on 01/08/2024.
The interest for each month is to be paid on the last day of the
month based on the amount of the loan outstanding at that date
commencing on 31/07/2024.
Required:
Prepare a production budget for O’Neill Ltd for the four months July to October 2024. ",,9.png,,9a.png,
